region,tech_or_group,vintage,output_comm,operator,factor,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,T_LDV_LTF_DSL_N,2030,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_DSL_N,2035,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_DSL_N,2040,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_DSL_N,2045,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_FCEV400_N,2025,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_FCEV400_N,2030,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_FCEV400_N,2035,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_FCEV400_N,2040,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_FCEV400_N,2045,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_EX,2025,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_EX,2030,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_EX,2035,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_EX,2040,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_EX,2045,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_EX,2025,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_EX,2030,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_EX,2035,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_EX,2040,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_EX,2045,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_N,2025,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_N,2030,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_N,2035,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_N,2040,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_HEV_N,2045,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_N,2025,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_N,2030,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_N,2035,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_N,2040,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_N,2045,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_EX,2025,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_EX,2030,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_EX,2035,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_EX,2040,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_EX,2045,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_N,2025,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_N,2030,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_N,2035,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_N,2040,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV35_N,2045,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV50_N,2025,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV50_N,2030,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV50_N,2035,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV50_N,2040,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
AB,T_LDV_LTF_GSL_PHEV50_N,2045,T_D_tkm_ldv_t,e,0.008853574116764185,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV150_N,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV150_N,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV150_N,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV150_N,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV150_N,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV200_N,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV200_N,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV200_N,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV200_N,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV200_N,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV300_N,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV300_N,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV300_N,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV300_N,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV300_N,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV400_N,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV400_N,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV400_N,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV400_N,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_BEV400_N,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_CNG_N,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_CNG_N,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_CNG_N,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_CNG_N,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_CNG_N,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_EX,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_EX,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_EX,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_EX,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_EX,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_N,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_N,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_N,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_N,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_DSL_N,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_FCEV400_N,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_FCEV400_N,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_FCEV400_N,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_FCEV400_N,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_FCEV400_N,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_EX,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_EX,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_EX,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_EX,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_EX,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_EX,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_EX,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_EX,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_EX,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_EX,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_N,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_N,2030,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_N,2035,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_N,2040,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_HEV_N,2045,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
BCT,T_LDV_LTF_GSL_N,2025,T_D_tkm_ldv_t,e,0.008639096536568268,CEUD road freight_light_trucks annual utilization; flat trajectory,T01,5,5,5,5,5,road-utilization-flat-freight-light-trucks:composite:1:cdf9b4fbd5424674
